 71 9277.755340 4.180E-29 1.158E-07.04590.045  343.96940.830.000000       a      1       X      0                O 15P 14     d46664049221411 2 0    27.0   29.0,#,#,#,#,#,#,#,#,#,#,#
 71 9281.209215 1.675E-29 2.475E-07.03560.038  793.20870.800.000000       a      1       X      0                P 23P 23     d46664049221411 2 0    45.0   47.0,#,#,#,#,#,#,#,#,#,#,#
 71 9283.014798 1.902E-29 2.786E-07.03560.038  791.40310.800.000000       a      1       X      0                P 23Q 22     d46664049221411 2 0    45.0   45.0,#,#,#,#,#,#,#,#,#,#,#
 71 9290.103968 2.827E-29 2.454E-07.03800.040  664.25950.800.000000       a      1       X      0                P 21P 21     d46664049221411 2 0    41.0   43.0,#,#,#,#,#,#,#,#,#,#,#
 71 9291.086497 5.173E-29 1.126E-07.04780.047  260.68240.840.000000       a      1       X      0                O 13P 12     d46664049221411 2 0    23.0   25.0,#,#,#,#,#,#,#,#,#,#,#
 71 9291.927602 3.248E-29 2.796E-07.03800.040  662.43590.800.000000       a      1       X      0                P 21Q 20     d46664049221411 2 0    41.0   41.0,#,#,#,#,#,#,#,#,#,#,#
 71 9298.707170 4.459E-29 2.427E-07.04040.041  546.70420.810.000000       a      1       X      0                P 19P 19     d46664049221411 2 0    37.0   39.0,#,#,#,#,#,#,#,#,#,#,#
 71 9300.549157 5.195E-29 2.803E-07.04040.041  544.86220.810.000000       a      1       X      0                P 19Q 18     d46664049221411 2 0    37.0   37.0,#,#,#,#,#,#,#,#,#,#,#
 71 9304.133179 5.786E-29 1.078E-07.04960.048  188.85310.840.000000       a      1       X      0                O 11P 10     d46664049221411 2 0    19.0   21.0,#,#,#,#,#,#,#,#,#,#,#
 71 9307.018954 6.554E-29 2.391E-07.04270.043  440.56180.830.000000       a      1       X      0                P 17P 17     d46664049221411 2 0    33.0   35.0,#,#,#,#,#,#,#,#,#,#,#
 71 9307.542470 6.053E-32 5.584E-07.02340.028 2232.08280.720.000000       a      1       X      0                Q 39Q 39     d45553049221411 2 0    79.0   79.0,#,#,#,#,#,#,#,#,#,#,#
 71 9308.879701 7.767E-29 2.810E-07.04270.043  438.70100.830.000000       a      1       X      0                P 17Q 16     d46664049221411 2 0    33.0   33.0,#,#,#,#,#,#,#,#,#,#,#
 71 9313.362970 1.668E-31 5.592E-07.02410.029 2012.89140.730.000000       a      1       X      0                Q 37Q 37     d45554049221411 2 0    75.0   75.0,#,#,#,#,#,#,#,#,#,#,#
 71 9315.039339 8.934E-29 2.345E-07.04490.044  345.84950.830.000000       a      1       X      0                P 15P 15     d46664049221411 2 0    29.0   31.0,#,#,#,#,#,#,#,#,#,#,#
 71 9316.895014 5.690E-29 1.004E-07.05130.050  128.49200.840.000000       a      1       X      0                O  9P  8     d46664049221411 2 0    15.0   17.0,#,#,#,#,#,#,#,#,#,#,#
 71 9316.919419 1.082E-28 2.815E-07.04490.044  343.96940.830.000000       a      1       X      0                P 15Q 14     d46664049221411 2 0    29.0   29.0,#,#,#,#,#,#,#,#,#,#,#
 71 9318.868468 4.343E-31 5.602E-07.02490.030 1804.87450.740.000000       a      1       X      0                Q 35Q 35     d45554049221411 2 0    71.0   71.0,#,#,#,#,#,#,#,#,#,#,#
 71 9320.569235 1.183E-31 1.514E-07.02490.030 1803.17370.740.000000       a      1       X      0                Q 35R 34     d45554049221411 2 0    71.0   69.0,#,#,#,#,#,#,#,#,#,#,#
 71 9321.151080 1.018E-31 1.299E-07.02490.030 1802.59190.740.000000       a      1       X      0                Q 35P 36     d45554049221411 2 0    71.0   73.0,#,#,#,#,#,#,#,#,#,#,#
 71 9322.768234 1.122E-28 2.283E-07.04690.046  262.58270.850.000000       a      1       X      0                P 13P 13     d46664049221411 2 0    25.0   27.0,#,#,#,#,#,#,#,#,#,#,#
 71 9324.061025 1.067E-30 5.610E-07.02590.031 1608.06610.750.000000       a      1       X      0                Q 33Q 33     d45554049221411 2 0    67.0   67.0,#,#,#,#,#,#,#,#,#,#,#
 71 9324.668488 1.398E-28 2.819E-07.04690.046  260.68240.850.000000       a      1       X      0                P 13Q 12     d46664049221411 2 0    25.0   25.0,#,#,#,#,#,#,#,#,#,#,#
 71 9325.778992 2.920E-31 1.523E-07.02590.031 1606.34820.750.000000       a      1       X      0                Q 33R 32     d45554049221411 2 0    67.0   65.0,#,#,#,#,#,#,#,#,#,#,#
 71 9326.325954 2.491E-31 1.296E-07.02590.031 1605.80120.750.000000       a      1       X      0                Q 33P 34     d45554049221411 2 0    67.0   69.0,#,#,#,#,#,#,#,#,#,#,#
 71 9328.942580 2.474E-30 5.619E-07.02720.032 1422.49830.760.000000       a      1       X      0                Q 31Q 31     d45554049221411 2 0    63.0   63.0,#,#,#,#,#,#,#,#,#,#,#
 71 9329.372664 4.620E-29 8.791E-08.05330.053   79.60700.840.000000       a      1       X      0                O  7P  6     d46664049221411 2 0    11.0   13.0,#,#,#,#,#,#,#,#,#,#,#
 71 9330.205438 1.282E-28 2.194E-07.04870.047  190.77480.840.000000       a      1       X      0                P 11P 11     d46664049221411 2 0    21.0   23.0,#,#,#,#,#,#,#,#,#,#,#
 71 9330.677827 6.805E-31 1.533E-07.02720.032 1420.76310.760.000000       a      1       X      0                Q 31R 30     d45554049221411 2 0    63.0   61.0,#,#,#,#,#,#,#,#,#,#,#
 71 9331.189788 5.746E-31 1.291E-07.02720.032 1420.25110.760.000000       a      1       X      0                Q 31P 32     d45554049221411 2 0    63.0   65.0,#,#,#,#,#,#,#,#,#,#,#
 71 9332.127184 1.662E-28 2.819E-07.04870.047  188.85310.840.000000       a      1       X      0                P 11Q 10     d46664049221411 2 0    21.0   21.0,#,#,#,#,#,#,#,#,#,#,#
 71 9333.514947 5.406E-30 5.625E-07.02860.034 1248.20130.770.000000       a      1       X      0                Q 29Q 29     d45554049221411 2 0    59.0   59.0,#,#,#,#,#,#,#,#,#,#,#
 71 9335.267573 1.496E-30 1.544E-07.02860.034 1246.44860.770.000000       a      1       X      0                Q 29R 28     d45554049221411 2 0    59.0   57.0,#,#,#,#,#,#,#,#,#,#,#
 71 9335.744384 1.248E-30 1.285E-07.02860.034 1245.97180.770.000000       a      1       X      0                Q 29P 30     d45554049221411 2 0    59.0   61.0,#,#,#,#,#,#,#,#,#,#,#
 71 9337.350641 1.308E-28 2.065E-07.05040.049  130.43750.840.000000       a      1       X      0                P  9P  9     d46664049221411 2 0    17.0   19.0,#,#,#,#,#,#,#,#,#,#,#
 71 9337.779823 1.113E-29 5.630E-07.03030.035 1085.20330.780.000000       a      1       X      0                Q 27Q 27     d45554049221411 2 0    55.0   55.0,#,#,#,#,#,#,#,#,#,#,#
 71 9339.296116 1.796E-28 2.810E-07.05040.049  128.49200.840.000000       a      1       X      0                P  9Q  8     d46664049221411 2 0    17.0   17.0,#,#,#,#,#,#,#,#,#,#,#
 71 9339.549945 3.102E-30 1.556E-07.03030.035 1083.43320.780.000000       a      1       X      0                Q 27R 26     d45554049221411 2 0    55.0   53.0,#,#,#,#,#,#,#,#,#,#,#
 71 9339.991422 2.554E-30 1.279E-07.03030.035 1082.99170.780.000000       a      1       X      0                Q 27P 28     d45554049221411 2 0    55.0   57.0,#,#,#,#,#,#,#,#,#,#,#
 71 9341.570374 2.530E-29 6.324E-08.05550.056   42.20010.840.000000       a      1       X      0                O  5P  4     d46664049221411 2 0     7.0    9.0,#,#,#,#,#,#,#,#,#,#,#
 71 9341.738784 2.157E-29 5.634E-07.03230.036  933.53090.780.000000       a      1       X      0                Q 25Q 25     d46664049221411 2 0    51.0   51.0,#,#,#,#,#,#,#,#,#,#,#
 71 9343.526546 6.060E-30 1.570E-07.03230.036  931.74310.780.000000       a      1       X      0                Q 25R 24     d46664049221411 2 0    51.0   49.0,#,#,#,#,#,#,#,#,#,#,#
 71 9343.932460 4.912E-30 1.270E-07.03230.036  931.33720.780.000000       a      1       X      0                Q 25P 26     d46664049221411 2 0    51.0   53.0,#,#,#,#,#,#,#,#,#,#,#
 71 9344.203425 1.144E-28 1.866E-07.05230.052   81.58050.840.000000       a      1       X      0                P  7P  7     d46664049221411 2 0    13.0   15.0,#,#,#,#,#,#,#,#,#,#,#
 71 9345.393289 3.932E-29 5.639E-07.03450.038  793.20870.800.000000       a      1       X      0                Q 23Q 23     d46664049221411 2 0    47.0   47.0,#,#,#,#,#,#,#,#,#,#,#
 71 9346.176931 1.719E-28 2.778E-07.05230.052   79.60700.840.000000       a      1       X      0                P  7Q  6     d46664049221411 2 0    13.0   13.0,#,#,#,#,#,#,#,#,#,#,#
 71 9347.198872 1.115E-29 1.586E-07.03450.038  791.40310.800.000000       a      1       X      0                Q 23R 22     d46664049221411 2 0    47.0   45.0,#,#,#,#,#,#,#,#,#,#,#
 71 9347.568930 8.874E-30 1.260E-07.03450.038  791.03310.800.000000       a      1       X      0                Q 23P 24     d46664049221411 2 0    47.0   49.0,#,#,#,#,#,#,#,#,#,#,#
 71 9348.744684 6.730E-29 5.641E-07.03680.039  664.25950.800.000000       a      1       X      0                Q 21Q 21     d46664049221411 2 0    43.0   43.0,#,#,#,#,#,#,#,#,#,#,#
 71 9350.568318 1.930E-29 1.604E-07.03680.039  662.43590.800.000000       a      1       X      0                Q 21R 20     d46664049221411 2 0    43.0   41.0,#,#,#,#,#,#,#,#,#,#,#
 71 9350.763263 7.685E-29 1.512E-07.05430.054   44.21170.840.000000       a      1       X      0                P  5P  5     d46664049221411 2 0     9.0   11.0,#,#,#,#,#,#,#,#,#,#,#
 71 9350.902141 1.503E-29 1.247E-07.03680.039  662.10200.800.000000       a      1       X      0                Q 21P 22     d46664049221411 2 0    43.0   45.0,#,#,#,#,#,#,#,#,#,#,#
 71 9351.794199 1.080E-28 5.640E-07.03920.041  546.70420.810.000000       a      1       X      0                Q 19Q 19     d46664049221411 2 0    39.0   39.0,#,#,#,#,#,#,#,#,#,#,#
 71 9352.774857 1.368E-28 2.666E-07.05430.054   42.20010.840.000000       a      1       X      0                P  5Q  4     d46664049221411 2 0     9.0    9.0,#,#,#,#,#,#,#,#,#,#,#
 71 9353.636186 3.139E-29 1.625E-07.03920.041  544.86220.810.000000       a      1       X      0                Q 19R 18     d46664049221411 2 0    39.0   37.0,#,#,#,#,#,#,#,#,#,#,#
 71 9353.933271 2.383E-29 1.232E-07.03920.041  544.56510.810.000000       a      1       X      0                Q 19P 20     d46664049221411 2 0    39.0   41.0,#,#,#,#,#,#,#,#,#,#,#
 71 9354.542950 1.622E-28 5.637E-07.04160.042  440.56180.810.000000       a      1       X      0                Q 17Q 17     d46664049221411 2 0    35.0   35.0,#,#,#,#,#,#,#,#,#,#,#
 71 9356.403698 4.794E-29 1.652E-07.04160.042  438.70100.810.000000       a      1       X      0                Q 17R 16     d46664049221411 2 0    35.0   33.0,#,#,#,#,#,#,#,#,#,#,#
 71 9356.663368 3.524E-29 1.213E-07.04160.042  438.44130.810.000000       a      1       X      0                Q 17P 18     d46664049221411 2 0    35.0   37.0,#,#,#,#,#,#,#,#,#,#,#
 71 9356.991942 2.274E-28 5.634E-07.04380.043  345.84950.830.000000       a      1       X      0                Q 15Q 15     d46664049221411 2 0    31.0   31.0,#,#,#,#,#,#,#,#,#,#,#
 71 9357.029520 2.423E-29 7.575E-08.05680.058   18.33720.840.000000       a      1       X      0                P  3P  3     d46664049221411 2 0     5.0    7.0,#,#,#,#,#,#,#,#,#,#,#
 71 9358.872022 6.862E-29 1.685E-07.04380.043  343.96940.830.000000       a      1       X      0                Q 15R 14     d46664049221411 2 0    31.0   29.0,#,#,#,#,#,#,#,#,#,#,#
 71 9359.093328 4.845E-29 1.189E-07.04380.043  343.74810.830.000000       a      1       X      0                Q 15P 16     d46664049221411 2 0    31.0   33.0,#,#,#,#,#,#,#,#,#,#,#
 71 9359.113838 6.612E-29 2.047E-07.05680.058   16.25290.840.000000       a      1       X      0                P  3Q  2     d46664049221411 2 0     5.0    5.0,#,#,#,#,#,#,#,#,#,#,#
 71 9359.142068 2.961E-28 5.622E-07.04590.045  262.58270.830.000000       a      1       X      0                Q 13Q 13     d46664049221411 2 0    27.0   27.0,#,#,#,#,#,#,#,#,#,#,#
 71 9360.994112 3.562E-28 5.602E-07.04780.047  190.77480.840.000000       a      1       X      0                Q 11Q 11     d46664049221411 2 0    23.0   23.0,#,#,#,#,#,#,#,#,#,#,#
 71 9361.042323 9.185E-29 1.729E-07.04590.045  260.68240.830.000000       a      1       X      0                Q 13R 12     d46664049221411 2 0    27.0   25.0,#,#,#,#,#,#,#,#,#,#,#
 71 9361.223882 6.156E-29 1.158E-07.04590.045  260.50090.830.000000       a      1       X      0                Q 13P 14     d46664049221411 2 0    27.0   29.0,#,#,#,#,#,#,#,#,#,#,#
 71 9362.548748 3.917E-28 5.564E-07.04960.048  130.43750.840.000000       a      1       X      0                Q  9Q  9     d46664049221411 2 0    19.0   19.0,#,#,#,#,#,#,#,#,#,#,#
 71 9362.915858 1.147E-28 1.788E-07.04780.047  188.85310.840.000000       a      1       X      0                Q 11R 10     d46664049221411 2 0    23.0   21.0,#,#,#,#,#,#,#,#,#,#,#
 71 9363.055544 7.165E-29 1.116E-07.04780.047  188.71340.840.000000       a      1       X      0                Q 11P 12     d46664049221411 2 0    23.0   25.0,#,#,#,#,#,#,#,#,#,#,#
 71 9363.806540 3.868E-28 5.490E-07.05130.050   81.58050.840.000000       a      1       X      0                Q  7Q  7     d46664049221411 2 0    15.0   15.0,#,#,#,#,#,#,#,#,#,#,#
 71 9364.494223 1.331E-28 1.874E-07.04960.048  128.49200.840.000000       a      1       X      0                Q  9R  8     d46664049221411 2 0    19.0   17.0,#,#,#,#,#,#,#,#,#,#,#
 71 9364.588511 7.523E-29 1.059E-07.04960.048  128.39770.840.000000       a      1       X      0                Q  9P 10     d46664049221411 2 0    19.0   21.0,#,#,#,#,#,#,#,#,#,#,#
 71 9364.767945 3.293E-28 5.316E-07.05330.053   44.21170.840.000000       a      1       X      0                Q  5Q  5     d46664049221411 2 0    11.0   11.0,#,#,#,#,#,#,#,#,#,#,#
 71 9365.433313 2.122E-28 4.747E-07.05550.056   18.33720.840.000000       a      1       X      0                Q  3Q  3     d46664049221411 2 0     7.0    7.0,#,#,#,#,#,#,#,#,#,#,#
 71 9365.780046 1.431E-28 2.012E-07.05130.050   79.60700.840.000000       a      1       X      0                Q  7R  6     d46664049221411 2 0    15.0   13.0,#,#,#,#,#,#,#,#,#,#,#
 71 9365.822427 6.925E-29 9.737E-08.05130.050   79.56460.840.000000       a      1       X      0                Q  7P  8     d46664049221411 2 0    15.0   17.0,#,#,#,#,#,#,#,#,#,#,#
 71 9366.755687 5.233E-29 8.370E-08.05330.053   42.22400.840.000000       a      1       X      0                Q  5P  6     d46664049221411 2 0    11.0   13.0,#,#,#,#,#,#,#,#,#,#,#
 71 9366.779539 1.421E-28 2.272E-07.05330.053   42.20010.840.000000       a      1       X      0                Q  5R  4     d46664049221411 2 0    11.0    9.0,#,#,#,#,#,#,#,#,#,#,#
 71 9367.382881 2.633E-29 5.837E-08.05550.056   16.38760.840.000000       a      1       X      0                Q  3P  4     d46664049221411 2 0     7.0    9.0,#,#,#,#,#,#,#,#,#,#,#
 71 9367.517630 1.324E-28 2.933E-07.05550.056   16.25290.840.000000       a      1       X      0                Q  3R  2     d46664049221411 2 0     7.0    5.0,#,#,#,#,#,#,#,#,#,#,#
 71 9371.405616 2.342E-28 6.849E-07.05680.058    3.96110.840.000000       a      1       X      0                R  1R  1     d46664049221411 2 0     5.0    3.0,#,#,#,#,#,#,#,#,#,#,#
 71 9373.282407 6.037E-29 1.750E-07.05680.058    2.08430.840.000000       a      1       X      0                R  1Q  2     d46664049221411 2 0     5.0    5.0,#,#,#,#,#,#,#,#,#,#,#
 71 9376.637796 2.731E-28 4.763E-07.05430.054   18.33720.840.000000       a      1       X      0                R  3R  3     d46664049221411 2 0     9.0    7.0,#,#,#,#,#,#,#,#,#,#,#
 71 9378.587364 1.423E-28 2.460E-07.05430.054   16.38760.840.000000       a      1       X      0                R  3Q  4     d46664049221411 2 0     9.0    9.0,#,#,#,#,#,#,#,#,#,#,#
 71 9381.572213 2.999E-28 4.111E-07.05230.052   44.21170.840.000000       a      1       X      0                R  5R  5     d46664049221411 2 0    13.0   11.0,#,#,#,#,#,#,#,#,#,#,#
 71 9381.686199 1.208E-28 2.506E-07.05550.056    2.08430.840.000000       a      1       X      0                S  1R  2     d46664049221411 2 0     7.0    5.0,#,#,#,#,#,#,#,#,#,#,#
 71 9383.559954 1.947E-28 2.644E-07.05230.052   42.22400.840.000000       a      1       X      0                R  5Q  6     d46664049221411 2 0    13.0   13.0,#,#,#,#,#,#,#,#,#,#,#
 71 9386.207642 3.016E-28 3.795E-07.05040.049   81.58050.840.000000       a      1       X      0                R  7R  7     d46664049221411 2 0    17.0   15.0,#,#,#,#,#,#,#,#,#,#,#
 71 9388.223530 2.185E-28 2.724E-07.05040.049   79.56460.840.000000       a      1       X      0                R  7Q  8     d46664049221411 2 0    17.0   17.0,#,#,#,#,#,#,#,#,#,#,#
 71 9390.542753 2.792E-28 3.610E-07.04870.047  130.43750.840.000000       a      1       X      0                R  9R  9     d46664049221411 2 0    21.0   19.0,#,#,#,#,#,#,#,#,#,#,#
 71 9392.582516 2.161E-28 2.767E-07.04870.047  128.39770.840.000000       a      1       X      0                R  9Q 10     d46664049221411 2 0    21.0   21.0,#,#,#,#,#,#,#,#,#,#,#
 71 9392.592047 1.478E-28 2.096E-07.05330.053   16.38760.840.000000       a      1       X      0                S  3R  4     d46664049221411 2 0    11.0    9.0,#,#,#,#,#,#,#,#,#,#,#
 71 9394.576104 2.393E-28 3.487E-07.04690.046  190.77480.850.000000       a      1       X      0                R 11R 11     d46664049221411 2 0    25.0   23.0,#,#,#,#,#,#,#,#,#,#,#
 71 9396.637536 1.936E-28 2.795E-07.04690.046  188.71340.850.000000       a      1       X      0                R 11Q 12     d46664049221411 2 0    25.0   25.0,#,#,#,#,#,#,#,#,#,#,#
 71 9398.306147 1.909E-28 3.403E-07.04490.044  262.58270.830.000000       a      1       X      0                R 13R 13     d46664049221411 2 0    29.0   27.0,#,#,#,#,#,#,#,#,#,#,#
 71 9400.387962 1.594E-28 2.814E-07.04490.044  260.50090.830.000000       a      1       X      0                R 13Q 14     d46664049221411 2 0    29.0   29.0,#,#,#,#,#,#,#,#,#,#,#
 71 9401.731225 1.421E-28 3.339E-07.04270.043  345.84950.830.000000       a      1       X      0                R 15R 15     d46664049221411 2 0    33.0   31.0,#,#,#,#,#,#,#,#,#,#,#
 71 9403.163069 1.621E-28 1.916E-07.05130.050   42.22400.840.000000       a      1       X      0                S  5R  6     d46664049221411 2 0    15.0   13.0,#,#,#,#,#,#,#,#,#,#,#
 71 9403.832612 1.215E-28 2.827E-07.04270.043  343.74810.830.000000       a      1       X      0                R 15Q 16     d46664049221411 2 0    33.0   33.0,#,#,#,#,#,#,#,#,#,#,#
